message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you a chance to purchase this unique product. Given its value and potential, I'm initially proposing a price of $1500000. I believe this is a fair starting point for discussions.",1500000.0,Alice,1,
,,Bob,1,RejectOffer
"Hello Alice, thank you for the offer. While I appreciate the product's potential, $1500000 is higher than I'm willing to pay at this stage. I'm interested in negotiating, so I'd like to start with a counteroffer of $1000000.",1000000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, thanks for the counteroffer. I understand your perspective.  To move this forward, I'm willing to come down to $1300000. I believe this price reflects the true value of what's being offered.",1300000.0,Alice,3,
,,Bob,3,RejectOffer
"Thanks for coming down a bit, Alice. I still think there's room for movement. How about we meet in the middle at $1150000?",1150000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I appreciate your willingness to negotiate. While $1150000 is closer to the mark, I'm aiming for a slightly higher return.  Would you consider $1225000? This feels like a fair compromise.",1225000.0,Alice,5,
,,Bob,5,AcceptOffer
