message,product_price,player,round,decision
"Bob, I'm pleased to offer you this valuable product. Given its unique qualities and the significant benefits it brings, I'm initially pricing it at $1450000. I believe this represents excellent value considering its worth to you.",1450000.0,Alice,1,
,,Bob,1,RejectOffer
"Alice, I appreciate your offer, but $1450000 is a bit higher than I'm comfortable with. I'm willing to pay $1300000 for the product. This is a fair price considering the value we both see in it. Let's see if we can find common ground.",1300000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I understand your position. However, $1300000 is lower than I'm prepared to go at this stage. How about we meet in the middle a bit? I can offer it to you for $1400000.",1400000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate your willingness to compromise, but $1400000 is still a bit too high for me.  I'm sticking with my previous offer of $1300000. This is a fair price, and I believe it's in both of our best interests to reach an agreement.",1300000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I value your interest in the product and want to find a price that works for both of us. My bottom line is $1350000. Can we agree on that?",1350000.0,Alice,5,
,,Bob,5,AcceptOffer
