message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you this amazing product. Given its exceptional quality and value, I'm confident you'll love it. I'm willing to let it go for a competitive price.",200.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thank you for the offer. I'm interested in the product, but I think $200 is a bit above my budget. I'd like to make a counteroffer. I'm willing to pay $120 for the product.",120.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, thank you for your counteroffer. I appreciate your interest in the product. However, I was thinking more along the lines of a price that's closer to its true value. I'd be willing to meet you halfway between my initial offer and your counteroffer.",180.0,Alice,3,
,,Bob,3,RejectOffer
"Hi Alice, thank you for considering my previous offer and meeting me halfway. However, $180 is still a bit above what I'm willing to pay. I'd like to make another counteroffer. I'm willing to pay $140 for the product.",140.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, I appreciate your persistence and willingness to negotiate. I can see that we're getting closer to a mutually agreeable price. Considering your last offer, I'm willing to make a slight concession to meet your needs.",165.0,Alice,5,
,,Bob,5,RejectOffer
"Hi Alice, thank you for the concession. I appreciate your willingness to work together to find a mutually agreeable price. However, $165 is still a bit above my budget. Considering we're getting close, I'd like to make another counteroffer. I'm willing to pay $145 for the product.",145.0,Bob,6,
,,Alice,6,RejectOffer
"Hi Bob, I think we're very close to a deal. I appreciate your last offer, and I'm willing to make another small concession to meet your needs. Considering the value of the product, I believe this is a fair price.",155.0,Alice,7,
,,Bob,7,RejectOffer
"Hi Alice, thank you for the additional concession. I think we're very close to a deal as well. However, I was really hoping to get the product for a price that's more in line with my budget. Considering your last offer, I'd like to make another counteroffer. I'm willing to pay $150 for the product, which is the highest I'm willing to go.",150.0,Bob,8,
,,Alice,8,AcceptOffer
