alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Fair share, let's end this!",Alice,1,
,,,Bob,1,reject
45.0,55.0,"Let's be reasonable, Alice. A slight advantage for me, but still fair. Accept this.",Bob,2,
,,,Alice,2,reject
57.5,42.5,"Meet me in the middle, last chance for a good deal!",Alice,3,
,,,Bob,3,reject
40.0,60.0,"Alice, the clock is ticking. My offer of 60/40. Take it, or we both lose.",Bob,4,
,,,Alice,4,reject
55.0,45.0,"Still willing to compromise, don't let it slip away!",Alice,5,
,,,Bob,5,reject
35.0,65.0,"Alice, time is running out. Inflation is eating away at your share. 65/35 is my final offer. Take it now.",Bob,6,
,,,Alice,6,reject
52.5,47.5,"Last chance for a somewhat fair deal, don't be greedy!",Alice,7,
,,,Bob,7,accept
