alice_gain,bob_gain,message,player,round,decision
550000.0,450000.0,Let's be fair and split the money almost evenly. This ensures we both benefit from this deal.,Alice,1,
,,,Bob,1,reject
480000.0,520000.0,"Let's split it fairly, considering the decreasing value over time. This offer is reasonable, and we should settle before it's too late.",Bob,2,
,,,Alice,2,reject
520000.0,480000.0,"Bob, I understand the time pressure, but your last offer wasn't fair to me.  Let's meet in the middle for a mutually beneficial agreement.",Alice,3,
,,,Bob,3,reject
450000.0,550000.0,"Time is running out, and the value is slipping away. Let's settle on this offer, or I'll have to make even tougher decisions in the next rounds.",Bob,4,
,,,Alice,4,reject
500000.0,500000.0,"Bob, let's stop wasting time. The value is decreasing with each round. A 50/50 split is the fairest and most logical solution. Take it or leave it.",Alice,5,
,,,Bob,5,accept
