alice_gain,bob_gain,message,player,round,decision
60.0,40.0,Let's split it 60-40 in my favor. It's a fair start considering the inflation risk.,Alice,1,
,,,Bob,1,reject
45.0,55.0,Let's split it 55-45 in my favor. This balances our interests and considers my inflation risk as well.,Bob,2,
,,,Alice,2,reject
58.0,42.0,Let's adjust slightly to 58-42 in my favor. We both need to consider the increasing inflation risk.,Alice,3,
,,,Bob,3,reject
48.0,52.0,How about 52-48 in my favor? This addresses inflation for both of us more evenly.,Bob,4,
,,,Alice,4,reject
56.0,44.0,Let's try 56-44 in my favor. We need to find a middle ground soon.,Alice,5,
,,,Bob,5,accept
