alice_gain,bob_gain,message,player,round,decision
60.0,40.0,Hi Bob! I propose a 60/40 split. What do you say? Let's get this done!,Alice,1,
,,,Bob,1,reject
45.0,55.0,"Hi Alice, 60/40 is not fair for me. How about 55/45?",Bob,2,
,,,Alice,2,reject
55.0,45.0,"Bob, I understand you want a bigger share. I'm proposing a 55/45 split now. This is a generous offer considering we have less time and my money loses value faster.  What do you think?",Alice,3,
,,,Bob,3,reject
42.0,58.0,"Alice, 55/45 is closer, but I think I deserve a bit more. Considering my money loses value faster, I'll take 58/42. Let's settle this!",Bob,4,
,,,Alice,4,reject
52.0,48.0,"Bob, okay, let's try this again. I'm offering 52/48.  It's getting late, and my money is shrinking. This is a reasonable offer. Take it!",Alice,5,
,,,Bob,5,accept
