alice_gain,bob_gain,message,player,round,decision
999999.0,1.0,"Take it or leave it, Bob. I'm feeling generous.",Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"Let's be fair, 60-40 is a good deal for both of us.",Bob,2,
,,,Alice,2,reject
550000.0,450000.0,"I'm willing to compromise, but I still want a larger share. Let's meet in the middle.",Alice,3,
,,,Bob,3,reject
425000.0,575000.0,"I'm willing to compromise too, but I think I deserve a bit more than half.",Bob,4,
,,,Alice,4,reject
475000.0,525000.0,"I'm feeling generous, but not THAT generous. Let's find a middle ground.",Alice,5,
,,,Bob,5,reject
412500.0,587500.0,"You're getting closer, but I still think I deserve a bit more. Consider the inflation.",Bob,6,
,,,Alice,6,reject
450000.0,550000.0,"This is my final offer. We both need to compromise to get something, and this is a fair split.",Alice,7,
,,,Bob,7,accept
