message,product_price,player,round,decision
"Hi Bob, I'm offering my product to you for $14000. It's a high-quality product that I'm sure you'll find valuable.",14000.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thank you for your offer. However, I was thinking more along the lines of $6000 for the product. I believe it's a fair price considering the market value. I'm looking forward to hearing your thoughts.",6000.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, after considering your offer, I'm willing to lower my price to $13000. This price reflects the product's high quality and the market value. I believe it's a fair price for both parties.",13000.0,Alice,3,
,,Bob,3,RejectOffer
"Hi Alice, I appreciate your willingness to lower the price. However, $13000 is still above my budget. I'm willing to increase my previous offer to $7000, which I believe is a reasonable price for the product. I'm hoping we can meet in the middle.",7000.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, after careful consideration, I'm willing to reduce my price to $11000. This price takes into account both the product's value and your budget. I believe it's a fair compromise for both parties.",11000.0,Alice,5,
,,Bob,5,RejectOffer
"Hi Alice, I appreciate your continued willingness to lower the price. However, $11000 is still above what I'm comfortable paying. I'm willing to increase my previous offer to $7500, which I believe is a reasonable compromise. I'm hoping we can finalize the deal at this price.",7500.0,Bob,6,
,,Alice,6,SellToJhon
