alice_gain,bob_gain,message,player,round,decision
8000.0,2000.0,make deal,Alice,1,None
,,None,Bob,1,reject
5500.0,4500.0,Let's split it fairly. This is a good starting point.,Bob,2,None
,,None,Alice,2,reject
7900.0,2100.0,fair deal,Alice,3,None
,,None,Bob,3,reject
6000.0,4000.0,"I'm willing to give you a larger share this time, but I need to make sure I get a good portion as well.",Bob,4,None
,,None,Alice,4,reject
7600.0,2400.0,fair ,Alice,5,None
,,None,Bob,5,reject
6500.0,3500.0,"We're both losing money with each round, let's make a deal before it gets too bad.",Bob,6,None
,,None,Alice,6,reject
8000.0,2000.0,make good deal,Alice,7,None
,,None,Bob,7,reject
7000.0,3000.0,"This is my final offer. We're both losing a lot of money with each round, let's end this before we both get nothing.",Bob,8,None
,,None,Alice,8,reject
7000.0,3000.0,make deal,Alice,9,None
,,None,Bob,9,reject
7500.0,2500.0,"This is my final offer.  If we don't agree, we'll both end up with nothing.",Bob,10,None
,,None,Alice,10,reject
6900.0,3100.0,make deal,Alice,11,None
,,None,Bob,11,accept
