alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,"Hi Bob, I propose we split the money 60-40 in my favor. This seems fair considering the effort and time I've put into this game. Let's end this quickly and enjoy our shares!",Alice,1,
,,,Bob,1,reject
450000.0,550000.0,"Hi Alice, I think 60-40 in your favor is unfair. Considering the inflation, I propose we split the money 55-45 in my favor. This seems more reasonable.",Bob,2,
,,,Alice,2,reject
550000.0,450000.0,"Hi Bob, since you felt 60-40 was unfair, I'm adjusting my offer to 55-45 in my favor. Let's consider the inflation and settle this round. What do you say?",Alice,3,
,,,Bob,3,reject
420000.0,580000.0,"Hi Alice, I appreciate the adjustment, but 55-45 in your favor still doesn't account for the significant inflation I'm experiencing. I'll propose 58-42 in my favor this time.",Bob,4,
,,,Alice,4,reject
500000.0,500000.0,"Hi Bob, to address your concerns about inflation and to move forward, I'm proposing a 50-50 split. This way, we both get an equal share despite the ongoing inflation. Let's end this now and both walk away satisfied.",Alice,5,
,,,Bob,5,accept
