alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's split the money 60/40. It's a generous offer for you, Bob!",Alice,1,
,,,Bob,1,reject
45.0,55.0,"Let's split it closer to 50/50. I'm offering you $45, a fair deal considering we have many rounds to go.",Bob,2,
,,,Alice,2,reject
55.0,45.0,"Okay, Bob, let's be reasonable. I'll take a little less, 55/45 split.  Time is running out, and we both lose if we don't agree soon!",Alice,3,
,,,Bob,3,reject
48.0,52.0,"Alice, I understand time is running out, but let's aim for a more equitable split. How about $52 for me and $48 for you? This ensures we both get a good portion.",Bob,4,
,,,Alice,4,reject
50.0,50.0,"Bob, let's stop wasting time.  A 50/50 split is the fairest and ensures we both benefit.  Do we have a deal?",Alice,5,
,,,Bob,5,accept
