alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,Let's start with a fair division. I propose 60% for me and 40% for you.,Alice,1,
,,,Bob,1,reject
4500.0,5500.0,"I understand you want a larger share, but I need a bit more than that.  How about a 55/45 split?",Bob,2,
,,,Alice,2,reject
5000.0,5000.0,Let's go for an equal split this time. I propose 50% for each of us.,Alice,3,
,,,Bob,3,reject
4000.0,6000.0,"The pot is shrinking Alice!  We need to decide quickly.  I'll take a slightly larger share this time, but we need to settle this soon.",Bob,4,
,,,Alice,4,reject
5500.0,4500.0,"Considering the inflation, I propose a 55/45 split this time. This way you still get a reasonable amount.",Alice,5,
,,,Bob,5,accept
