message,product_price,player,round,decision
"Hi Bob, I'm offering my product to you for $120. It's a high-quality item that I'm sure you'll find valuable.",120.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thanks for the offer. However, that's a bit above my budget. I'm willing to pay $60 for the product.",60.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, I understand that we're trying to find a middle ground here. I'm willing to lower my price to $105. This is a great value for the product you're getting.",105.0,Alice,3,
,,Bob,3,RejectOffer
"Thanks Alice, but I still think that's too high. How about $70?",70.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, I understand that we're trying to find a good deal for both of us. I'm willing to lower my price to $90. This is a great opportunity to get a valuable product at a fair price.",90.0,Alice,5,
,,Bob,5,BuyFromJhon
