alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Hi Bob, I propose we split it 60-40 in my favor. What do you think?",Alice,1,
,,,Bob,1,reject
45.0,55.0,"Hi Alice, considering the inflation, I think a 55-45 split in my favor is fair. What do you say?",Bob,2,
,,,Alice,2,reject
55.0,45.0,"Bob, given the inflation, I think a 55-45 split in my favor is reasonable this round. Let's settle on this?",Alice,3,
,,,Bob,3,reject
40.0,60.0,"Alice, with inflation hitting hard, I propose a 60-40 split in my favor this round. It's getting tougher, let's end this soon.",Bob,4,
,,,Alice,4,reject
50.0,50.0,"Bob, inflation is really cutting into our gains. Let's split it 50-50 this round and end this game. What do you say?",Alice,5,
,,,Bob,5,accept
