message,product_price,player,round,decision
Hi Bob! I'm excited to offer you the product for $9500. I believe this is a fair price considering its value. Let me know what you think!,9500.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thank you for your offer. I appreciate your enthusiasm for the product, but I was thinking more along the lines of $8500. I believe this is a reasonable price considering the product's value. Let me know if this is something you'd be willing to consider.",8500.0,Bob,2,
,,Alice,2,RejectOffer
"Thanks for your counteroffer, Bob! I appreciate your interest, but I can't go as low as $8500. How about we meet in the middle at $9000? I think this is a fair compromise. Let me know your thoughts!",9000.0,Alice,3,
,,Bob,3,RejectOffer
"Hi Alice, thank you for your willingness to compromise. I appreciate your offer of $9000, but I was thinking we could meet a bit closer to the middle. How about $8750? I believe this is a fair price considering the product's value and our previous discussions. Let me know if this is something you'd be willing to consider.",8750.0,Bob,4,
,,Alice,4,RejectOffer
"I appreciate your flexibility, Bob! While I understand your position, I can’t accept $8750. How about we settle at $8900? I believe this is a reasonable price that reflects the product's value. Let me know what you think!",8900.0,Alice,5,
,,Bob,5,AcceptOffer
