alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,Fair 60-40 split,Alice,1,
,,,Bob,1,reject
4500.0,5500.0,"Considering inflation's impact on us, I propose a 55-45 split to balance our losses.",Bob,2,
,,,Alice,2,reject
5800.0,4200.0,"Counteroffer: 58-42, considering inflation",Alice,3,
,,,Bob,3,reject
4000.0,6000.0,"Given the rapid decrease in value for me, I suggest a 60-40 split to offset my significant losses due to inflation.",Bob,4,
,,,Alice,4,reject
6200.0,3800.0,"Counter: 62-38, your losses are steep, but so is time pressure",Alice,5,
,,,Bob,5,reject
3500.0,6500.0,"With my value dropping drastically, I need a 65-35 split to make up for the severe inflation impact on my side.",Bob,6,
,,,Alice,6,reject
6500.0,3500.0,"Counter: 65-35, inflation hurts us both, but time is on my side",Alice,7,
,,,Bob,7,accept
