message,product_price,player,round,decision
"Hi Bob, I'm looking to sell this great product and I think you'd really find value in it. To kick things off, I'm offering it to you for $110. What do you think?",110.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, I appreciate your offer, but I have a tighter budget. I can offer you $60 for the product. Let me know if that works for you.",60.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, I understand your budget constraints, but $60 is significantly less than what I had in mind.  Could you meet me halfway at $90?",90.0,Alice,3,
,,Bob,3,RejectOffer
"Thanks for adjusting the price, Alice. I really appreciate your flexibility. However, I can go up to $70. Would that work for you?",70.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I appreciate you working with me on the price. How about we settle at $85? That's a fair compromise.",85.0,Alice,5,
,,Bob,5,BuyFromJhon
