alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,I think this is a fair split to start with. Let's get this done quickly!,Alice,1,
,,,Bob,1,reject
5000.0,5000.0,"Let's split it equally. This way, neither of us is at a disadvantage. It's a fair deal for both of us.",Bob,2,
,,,Alice,2,reject
5500.0,4500.0,"Okay Bob, I'm feeling generous. How about this?",Alice,3,
,,,Bob,3,reject
4500.0,5500.0,"Considering the inflation rate on your side, this is a fair offer. You still get a good amount, and I get a bit more since my money isn't losing value.",Bob,4,
,,,Alice,4,reject
5000.0,5000.0,"Alright Bob, let's go 50/50. Last chance for a quick and easy deal.",Alice,5,
,,,Bob,5,accept
